0.0018628925	-0.0064122314	-0.1064241	-0.048435114	0.0047708782	-0.02689192	-0.04337746	-0.108595714	-0.039359014	0.06899998	0.11690707	-0.020030674	-0.06994531	0.11152837	0.010881004	0.041391958
-0.027614214	-0.014092792	-0.06043289	-0.075094335	0.033201348	0.03557726	-0.03626654	-0.027049066	-0.04281373	0.028229637	0.09566638	-0.010167005	-0.0345927	0.042210262	0.0426674	0.08965921
-0.003543905	-0.09560495	-0.104783215	-0.088324375	0.006572855	0.0059103915	0.037357576	0.042384896	-0.10734919	-0.04154459	0.1406932	-0.038652454	-0.026822312	0.083300866	0.07057866	0.02433485
-0.06683925	-0.082327254	-0.06853026	-0.118862845	0.06766769	-0.006002227	-0.12897958	-0.051842637	-0.011254133	0.029685654	0.061418302	-0.051667593	-0.017848372	0.056062423	0.06419105	-0.00089528604
0.00062725873	-0.0057477374	0.0036380324	-0.053150468	-0.008797244	-0.11265147	-0.039934445	-0.10169012	0.016707284	-0.029413942	0.11731573	-0.07325628	-0.13165529	0.049766283	0.07567221	-0.06611578
0.06985342	0.0016612564	-0.009862602	-0.10070468	0.07498328	0.0023422942	-0.036504436	-0.0835335	-0.10956338	0.05491265	0.14194857	-0.058591146	-0.102321185	0.06661824	-0.08710163	-0.0074129784
0.06513891	0.014467921	-0.19158918	0.028959978	0.018440537	0.004077101	-0.012618894	-0.0056331893	-0.0044878777	0.00464462	0.16222443	-0.044582184	-0.06826104	0.19666685	0.083991334	0.0024299994
0.075339034	-0.0933398	-0.011456279	0.045982525	0.02943785	0.037936244	-0.07201583	0.030187968	-0.058000315	0.10880584	-0.07760196	-0.020409623	-0.064444855	0.041741405	-0.007849725	-0.018212708
0.02524971	-0.013753849	-0.028443662	-0.19334629	0.04230843	0.01717065	-0.009977201	-0.12909397	-0.06128866	0.044042435	0.13450144	0.005244575	-0.02306341	0.095733196	-0.01424669	-0.041910242
0.03894593	-0.118121885	-0.060268436	-0.069885306	-0.010316423	0.05634332	0.0169309	-0.07052727	0.0712909	0.02216846	0.24428172	-0.032035235	-0.0210074	-0.027328415	0.09621234	-0.025183287
0.078602076	0.048019193	-0.09745582	-0.04248409	-0.0010046455	0.0023856438	0.034371667	0.002667016	-0.0592514	0.009539648	0.015556831	-0.0007479595	-0.018129643	0.002561498	0.13907865	0.018664975
0.044723656	0.012788715	-0.014361837	-0.12829925	0.08009302	-0.06511912	0.012392083	-0.055342544	0.017997162	0.079177976	0.106271364	0.07589011	-0.010738665	0.10123141	0.020825254	-0.035713527
-0.07101769	-0.16090804	0.019979753	-0.052928735	0.08769362	0.03685088	-0.04186366	-0.053109735	-0.10364859	0.020362599	-0.059550002	-0.07416392	-0.029963523	-0.011126803	-0.119054236	0.025864603
-0.037929557	0.04233382	-0.0027907742	-0.021977438	-0.09963364	0.043551713	-0.068256125	-0.071277775	0.10395153	0.072114006	-0.07469844	0.055489216	0.027104268	0.13921185	0.0028203377	0.06478754
0.05494288	0.023681678	-0.03082153	-0.10262299	0.08344761	0.058876567	-0.058524303	0.04971671	0.0124355545	0.052879933	0.04052443	-0.071356356	-0.03818593	-0.040557206	0.098238364	0.06490253
-0.016333876	-0.008393018	-0.03718564	-0.049992695	0.028245807	-0.022789182	0.04800128	0.014791833	-0.029286817	0.14784253	0.019341195	-0.0012390362	-0.13120185	0.13329957	0.030677196	0.04336342
0.008661941	-0.021350645	-0.029223884	-0.04264494	-0.055113994	-0.018797824	2.7129347e-05	-0.06959641	-0.10231628	0.030135421	0.107562006	0.05690761	-0.15375821	0.10096815	0.007918993	-0.044606432
-0.0421137	0.07624608	-0.092488736	-0.083005555	0.062577546	0.027021097	-0.07653384	-0.08487904	0.14444293	0.14674254	0.08900596	0.059580177	-0.034030173	0.022976749	0.03932069	0.0067989677
-0.021403845	0.0029895108	-0.13514248	-0.07865764	0.057911307	-0.054569352	-0.057721913	-0.051395204	0.15843633	0.007616236	0.11524279	0.051772755	-0.05272145	-0.009267158	-0.054932073	0.011803923
-0.051389374	-0.108824335	-0.015475871	-0.13623658	0.040781055	-0.0036827805	-0.05393648	-0.13263457	-0.07207053	0.07211928	0.05898786	-0.053785242	0.0587262	0.047193028	0.022100704	-0.065035746
0.062406097	0.101822756	0.09035408	-0.12077592	0.034679472	0.077947676	-0.024796365	-0.07737305	0.048171297	-0.04125538	0.059685018	-0.070050426	0.04807065	0.109140605	0.006459021	0.0767983
0.10312594	0.081029125	0.060386267	-0.15503754	0.13185574	-0.007425152	-0.09109282	-0.032835197	0.058738526	-0.105474085	-0.031610094	0.14454372	-0.10101517	0.025081575	0.0009646149	-0.0096592875
-0.06863438	0.09845012	-0.11328805	-0.057664257	-0.044529334	0.06261998	0.11639471	0.032945566	-0.031698328	0.02347494	0.0726846	-0.11443169	0.057274114	-0.15956406	0.10537813	-0.0918943
-0.004184152	0.07104557	-0.017327087	0.0634504	-0.015912533	0.01279809	-0.045996092	0.025876915	0.108581305	0.02738893	0.1643755	0.037744205	0.03172615	0.01250079	-0.05704636	0.012334665
-0.009063574	-0.05930163	-0.038294483	-0.123849355	-0.0027859963	-0.10718633	-3.096211e-07	-0.04756757	-0.061676722	0.1422899	0.064408906	0.023758598	0.049481235	-0.07028536	0.02810241	0.047321424
0.13316685	-0.011048763	-0.11437393	-0.03366731	0.01522815	-0.10015271	0.06532869	-0.13466462	0.05173438	0.0094288	0.0662403	0.099635564	-0.050710894	0.098601796	-0.00033415353	-0.0024253123
0.08901602	-0.09012211	-0.027437685	-0.17139968	0.07526751	0.09262068	-0.01729026	0.018425763	-0.13238293	0.06538232	-0.01671034	0.052687228	-0.051823344	9.544316e-05	0.069869764	-0.027934553
-0.056065865	-0.06879288	0.034056902	0.010476187	-0.014290073	-0.055313345	-0.09282956	-0.06635254	-0.092926145	-0.01355879	0.048697144	-0.043178923	-0.16911045	-0.02642442	-0.044098213	-0.042092472
-0.17241858	0.025393987	0.08212897	-0.0028893645	0.047932178	0.06560053	0.022470929	-0.15373419	-0.06782191	0.0059871944	-0.025169332	0.102026194	-0.0015260002	0.040620487	-0.0364271	0.049127616
0.20172484	0.11337632	0.013234461	-0.15723881	-0.16624674	-0.022774495	-0.07521333	-0.13951685	-0.12529425	-0.020778738	0.13979436	-0.110671364	-0.028518759	0.018864702	0.016369645	-0.07665801
